序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
42,中国人拍的《金陵十三钗》小鬼子票房为零。小日本拍的《贞子》3D将于9月12日在中国大陆上映。而9月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让 贞子3D 9月12日票房为零。 朋友们 拿起你的鼠标 复制然后粘贴一下 转起转起！ ​​​​,否,,2012-09-05 19:53,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yAuVTA59N
43,//@看得见风景的记忆:举手之劳，希望得平安！,是,,2012-09-05 09:17,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yAqLSgxt6
44,清晨在县医院体验挂号难！ 我在:2锥塔胡同 ​​​​,否,,2012-09-05 07:17,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yApYZoDnf
45,转发微博,是,敬业的大肚子妈妈...今天远征太师屯。 我在:O网页链接 ​​​​,2012-09-04 15:56,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yAjXr47iL
46,谁的背影！！,是,敬业的大肚子妈妈...今天远征太师屯。 我在:O网页链接 ​​​​,2012-09-04 15:56,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yAjXlp2Xf
47,"北庄镇玉龙谷风景区项目一期工程开工建设,工程主要涉及民俗旅游村建设,项目占地12万平米,总建筑面积2.8万平米,同时还将建设卫生室\超市\村民活动中心等配套公建.工程建成后,大岭村与抗峪村村民将全部由老旧的平房搬到舒适的楼房,极大的改善村民生活环境,还可用于接待城乡游客,增加村民收入! ​​​​",否,,2012-08-29 14:32,转发,1,赞,微博 weibo.com,https://weibo.com/2752475273/yzoQ86l84
48,我在“砖”车上 我在:O网页链接 ​​​​,否,,2012-08-28 07:45,转发,1,赞,Android客户端,https://weibo.com/2752475273/yzcKxmboW
49,//@MYCG110: 转发微博,是,,2012-08-27 21:15,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yz8CMEMZQ
50,日驻华大使车辆北京遭袭 所乘车上日本国旗被夺!!O网页链接 ​​​​,否,,2012-08-27 21:13,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yz8C9Fdal
51,"日前,北庄镇篮球队与密云移动公司在一中篮球馆举行比赛,比赛当天双方运动员赛出了风格赛出了水平,以平局结束了此次篮球交流活动. ​​​​",否,,2012-08-24 11:04,1,9,赞,微博 weibo.com,https://weibo.com/2752475273/yyClmFgFd
52,我的笔记本被一精神病消灭！ ​​​​,否,,2012-08-24 08:40,转发,1,赞,微博 weibo.com,https://weibo.com/2752475273/yyBoXF4pW
53,转发微博,是,"看到佛主的人,在10秒内转发的人,可保家人一生平安,一切顺利！很灵验的！ ​​​​",2012-08-20 11:46,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yy0UcCHxO
54,你也来试试！！,是,【手指健脑操】你一分钟能做多少次，超过25次的说明你大脑特别灵活。点击图片，试一试。转发给你的同事、 朋友~ ​​​​,2012-08-18 12:09,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yxIczjgLZ
55,转发微博,是,这是一尊转运菩萨，2012年可踢走霉运，阖家八方来财，人人四季平安，事事吉祥如意！ ​​​​,2012-08-17 15:41,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yxAasdKbO
56,为什么8.15，日本人在我们的领土上以“非法入境”为由，逮捕我国公民，中国政府还只是抗议呢！ ​​​​,否,,2012-08-16 08:51,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yxo3jwhKx
57,末伏最后一天，期待着秋天的凉爽！ 我在:O网页链接 ​​​​,否,,2012-08-16 07:46,转发,评论,赞,Android客户端,https://weibo.com/2752475273/yxnDd6zxP
58,让丫跪着再来中国道歉！,是,【历史上的今天】1945年8月15日，日本天皇裕仁通过广播发表《终战诏书》，宣布无条件投降，日本侵略战争彻底失败。当晚，鞭炮声中，中国民众奔走相告：日本投降了！无论延安，还是重庆，抑或其他地方，中国人陷入堪称千年未有的狂欢之中，卖号外的报童满街飞奔，累得发喘，一张号外卖到三百元。(高凯) ​​​​,2012-08-15 10:52,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yxfpVmDNq
59,,是,,2012-08-15 09:53,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yxf1Xm1MK
60,知识 学多了 长肚子!!,是,各种芝士奉上。该宵夜了~~ ​​​​,2012-08-13 14:54,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/ywY9ljuyk
61,美丽的天空和彩虹 ​​​​,否,,2012-08-13 14:27,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/ywXY78EIW
62,二手豪车也疯狂 ​​​​,否,,2012-08-13 14:24,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/ywXX9paAx
63,这一切难道只是帕切科的错吗？领导也要扪心自问》》》》》,是,【罗宁发问帕切科】O网页链接国安高层罗宁表达了对主帅帕切科的不满：“老队员状态原本下滑就快，肯定是一年不如一年，这就要求训练有所保证，现在的训练质量到底怎么样，有没有保证？”“最开始的几个外援实力怎么样大家都看到了。”“大家都在改变，你不变，就要挨打，事实就这么简单。” ​​​​,2012-08-13 14:08,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/ywXQKjMF0
64,我们的球队！一直属于我们自己的球队！虽然比赛成绩并不是很理想，但我们证明了我们自己，证明了我们这只个人能力不突出的团队，证明了我们是一支strong team！！！ ​​​​,否,,2012-08-13 09:16,5,6,赞,微博 weibo.com,https://weibo.com/2752475273/ywVVRfEB9
