序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
185,//@广州消防:,是,#八一建军节#【她写给“两秒哥”的“八一”情书】原本打算今天领证的他们，因为他的临时任务而被迫取消计划。她说：“我从来没跟你说一句‘我爱你’”；她说：今天你缺席，我不怪你......（男主角在危急时刻，两秒钟快速救下轻生者，网友送外号“两秒哥”） ​​​​,2016-08-01 13:22,3,评论,1,360安全浏览器,https://weibo.com/3326542874/E1x3rCMDX
186,//@江西消防: //@中国消防: 课堂上做化学实验要严格遵守操作规程！,是,课堂上两个玩火的化学老师，一个神了，另一个可就…… ​​​​,2016-07-31 21:13,2,评论,3,360安全浏览器,https://weibo.com/3326542874/E1qIk2T89
187,转发微博,是,【你还在贪凉吗？小心被空调病盯上！】↓↓ ​​​​,2016-07-31 21:13,2,评论,2,360安全浏览器,https://weibo.com/3326542874/E1qIeonYx
188,转发微博,是,【1岁宝宝烫伤 奶奶土法应急帮倒忙】一岁多的文文不慎扑倒一杯开水被烫伤，奶奶一把揭下文文的衣服和纸尿裤，吹空调降温，又涂牙膏。送医后，医生说：巴掌大的创面，因为脱衣服时揭掉了表皮；吹冷风或致孩子着凉感冒；大面积较深程度的烫伤，涂牙膏会污染创面……(武汉晚报)°家长连出“昏招”害苦烫伤宝宝 ​​​​,2016-07-31 21:11,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1qHyaAPK
189,//@上海消防: 记得随身携带孜然 //@金山消防小甄119:亲身经历才知道，救火过程中真没有时间去想自己有多难受、多痛苦，只想着尽快把火灭掉。最后返队在消防车上的时候才觉得好累好累～@金山消防 @上海消防 @军报记者,是,【致敬！消防队员高温天救火，双脚被汗水泡白】29日，上海市最高温度39℃。高温酷暑下，消防官兵在经历一场火灾救援后，他们的双脚被汗水泡白！满脸通红地瘫坐在地上，来不及脱衣服就冲水降温，他们说“这条命是水枪给的，不是空调！”你们辛苦了，向最可爱的人致敬！@金山消防 ​​​​,2016-07-31 21:11,1,评论,5,360安全浏览器,https://weibo.com/3326542874/E1qHdbmkp
190,//@四川消防: 烈火英雄，献礼八一,是,#献礼八一#【消防微电影《烈火英雄》】“消防兵，和平年代最危险的兵种，他们身上肩负着拯救生命的职责，有了他们的冲锋陷阵，人民才有了生的希望”。从“新兵蛋子”到火场英雄，信念和勇气的转变让每一个消防战士获得新生，在训练中摸爬滚打，在烈火中千锤百炼，消防兵的不断成长造就了如今的威武之师 ​​​​...展开全文c,2016-07-31 21:10,1,评论,2,360安全浏览器,https://weibo.com/3326542874/E1qH7xoGG
191,家长要看！,是,#蜀黍说安全# 图左中间蹲地上小孩遇大货车倒车，没想到聪明的小孩神奇躲过一劫！  L交通安全蜀黍的秒拍视频 ​​​​,2016-07-31 21:10,转发,评论,2,360安全浏览器,https://weibo.com/3326542874/E1qGYmH5L
192,转发微博,是,把孩子单独留在车内到底有多危险？↓↓ ​​​​,2016-07-30 22:03,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1hBQcT73
193,//@江苏消防:,是,"【台火烧车司机疑翘班偷喝酒 曾扬言""干一票大的""】辽宁旅游团火烧车酿26死案情大逆转！桃园地检署昨日（29日）公布震撼新案情，指司机苏明成的血液、尿液及胃内容物发现酒精反应，酒测值高达1.075mg，等同狂灌16瓶啤酒。检方初步怀疑司机因烂醉如泥酒驾恍神，才会在游览车起火时关键的一分多钟，未能将 ​​​​...¡查看图片展开全文c",2016-07-30 22:01,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1hB7zCtL
194,//@政务新媒体学院: 警惕!!!,是,#夏季消防安全提示# 【警惕！打火机点燃了易挥发易燃的香水… 】请把此视频发给你关心的有车一族夏季千万不要在车内放易燃挥发的香水用品，如果有，请立即通风换气，绝对不要在车内吸烟，转发！ L秒拍视频 ​​​​,2016-07-30 22:01,1,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1hB1mcUI
195,转发微博,是,[推荐]一分钟视频，让你全面了解十字路口的通行规则。L图说交通的秒拍视频 ​​​​,2016-07-30 22:00,1,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1hAUi0MM
